CENTROID_ID,NEAREST_CENTROIDS_DISTANCE,PULocationID,BinNum,duration,num_trips
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.59026174250032859""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.15985527356094""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6980205135586726""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7065177881793225""
  }]
}",246,8,33,128
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1895717972832773""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.2589176749848""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.8975337947667228""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4210102815297478""
  }]
}",75,10,7.222429907,535
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.73959222197635233""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5411910899793955""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1675526618428083""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6510762503524656""
  }]
}",249,3,20.69565217,23
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.87489997442146794""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2364446474734285""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6858354261729469""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5374710692649085""
  }]
}",151,6,15.75438596,114
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1302328861983035""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2758585686692658""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6666849964581392""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6991293912395538""
  }]
}",261,11,25.35294118,68
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.7374016927685938""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3715400219207394""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.5652446317279534""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5378609531072""
  }]
}",238,11,10.96352584,329
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.22691981397939787""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0251292005835246""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3177787495497189""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6989304068571212""
  }]
}",100,7,30.8490566,53
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.47907999090810133""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.466266491784471""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.5811961254041811""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7401319445792289""
  }]
}",41,2,11.84615385,13
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.2002751512727245""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5567844495909553""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9118118871061927""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.75185568361275""
  }]
}",211,12,25.16666667,60
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.522008555176697""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7594240219590496""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0251792117977838""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.3351480498664632""
  }]
}",238,9,13.80172414,464
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.64810289630817042""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5201198117894372""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6013597621267754""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4580615443122582""
  }]
}",142,5,17.08333333,228
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.2494649282951751""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.5640619652091869""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.236107365206935""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.793899430709688""
  }]
}",141,3,4.837837838,74
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.62452962963263647""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2652137987758283""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.6587530337937979""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6981709427485772""
  }]
}",239,3,9.836065574,61
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.71595277363955323""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.543709572257181""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6240472302124518""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6208498720099431""
  }]
}",161,12,12.55952381,252
3,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""0.89761946712054808""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""7.6291232125862614""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""7.7662691759121616""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""7.7763834985557052""
  }]
}",263,7,19.98447234,10755
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.61556679064340813""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1360677795454084""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.3886215912897253""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7340048987264343""
  }]
}",158,5,31.23076923,26
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.70261602012887747""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.8280671791133081""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.43051741308788""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6977412725546781""
  }]
}",13,2,19.875,8
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.85335996303187256""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2945635023872109""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9075664742468987""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6374818149919825""
  }]
}",202,4,21.2,5
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.6398604351500744""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.5688427177907913""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.9653274540591439""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6339081694993336""
  }]
}",234,5,26.45833333,48
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.21618481486773988""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9423525905341503""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1051380591846898""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6582859703218951""
  }]
}",186,3,16.44444444,18
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.188708708694608""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.5290218512399951""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""3.1797034390506451""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7615574010174022""
  }]
}",75,3,5.32038835,103
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.63480600778310614""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9176419423044788""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6676004963549369""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.73733964592955""
  }]
}",244,12,19.3030303,33
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.13923645744240462""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1321658419119482""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2144596464139177""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6751413988411734""
  }]
}",230,3,13.85,20
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.88897245108909806""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.48408868518615""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.9869320923351643""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8323504992293831""
  }]
}",13,8,35.67924528,53
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.30553320098683867""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.8463107618083949""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8775210063555869""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.67152135426228""
  }]
}",45,6,27.81818182,11
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.50600552439901791""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.2248816037053918""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.5482466525478591""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7182077788095462""
  }]
}",161,3,10.81818182,11
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.9357248305381316""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3206597542878702""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.5384688469743049""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7274628291201637""
  }]
}",128,10,27,2
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.96513470611570717""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.165541611452561""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7929747569831078""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4021571400965271""
  }]
}",238,7,14.80830671,313
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.35680285722460475""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7675099081638608""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.80888789971315""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6236039408579419""
  }]
}",164,6,27.11111111,63
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.7030721894929185""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.7445246783591908""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.76068248856128""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6126958007644543""
  }]
}",170,1,11.79007634,262
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.35938890989199251""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.1302708989068058""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.394282997089749""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6942564292156561""
  }]
}",87,2,16.38095238,21
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3002125527064368""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.351789887359973""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.4696775028067011""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4405098750236789""
  }]
}",140,7,9.403361345,357
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.79686039228814132""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.0531922743175333""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.9711866394656723""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5042478779085""
  }]
}",137,9,22.23902439,205
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.79219537708514709""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.382988135576023""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.895755588459636""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.8005647777968843""
  }]
}",144,8,34.84375,64
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.24435129823542967""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1527831245952957""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.3173373736492224""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6635128698931059""
  }]
}",143,3,12.9,50
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.31652031341621434""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.1263910932222019""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3290824123803837""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.41235522154653""
  }]
}",170,11,15.14285714,441
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.3747719505234442""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.6837889671125956""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7500650013689465""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.5794730610137684""
  }]
}",24,9,16.51578947,95
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.1079092998703957""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.2985274165843648""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.6628108169679567""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.50223532162497""
  }]
}",246,11,25.2122093,344
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.57974147791061115""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5337331212385521""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8366520821306243""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.61036251700509""
  }]
}",230,4,18.81081081,37
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.1052755414149078""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.1072542702456123""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.0046895615230569""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.64494879970533""
  }]
}",100,4,23.33333333,12
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.574903149538551""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.5928915929728642""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4282523503789006""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7015714544497236""
  }]
}",127,11,20.58823529,17
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.2977989433050211""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2983067148440584""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.4050280068355248""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6841363493661721""
  }]
}",234,2,14.62745098,51
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.9677419584946193""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.4343824780398613""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.7784723060756114""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.50892999655194""
  }]
}",74,11,9.099033816,414
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.38626771469869919""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0319788486515069""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.1115634549762081""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6760538251209756""
  }]
}",194,10,13.79310345,29
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.50992135737827116""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.4243420676209555""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.7240275664314826""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6420432514616863""
  }]
}",120,7,25,1
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.45809489394470682""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2815515884383086""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3229554963896866""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6810047297385786""
  }]
}",24,11,13.5,82
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.88778429501279787""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7041398119900768""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.7701020419127409""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7022717690847244""
  }]
}",186,12,22.29166667,96
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.059890280166254271""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0812755199154642""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1113556437129479""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6434137297754035""
  }]
}",79,3,15.1,50
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.63747619575238512""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.6008521292373281""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.1215680071458709""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.62489222017808""
  }]
}",43,5,12.69047619,42
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.71040373156425152""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.56201453018725""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.1611989137639309""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6589801489228488""
  }]
}",158,3,20.45454545,11
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.96383092267924475""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8053972324037615""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.6049856183740134""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4720087548454917""
  }]
}",140,5,8.782352941,340
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.30483888398664138""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.2948060907850185""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""2.4068014203948573""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.7179090347609574""
  }]
}",202,2,14.66666667,3
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.594427743191309""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5215991983292128""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.7438344643329056""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4868417937721""
  }]
}",41,5,15.8622449,196
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.24333733625650453""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.9523033874126074""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.3382157921495015""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4467887058624562""
  }]
}",230,11,16.82058047,379
2,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.41224907019877532""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""1.4882850003771437""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.1137365238318329""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.6449545611931633""
  }]
}",152,10,19.57894737,38
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.89169065504696687""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""0.98596507510396159""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""2.0749927836293391""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.55280994545167""
  }]
}",50,9,23.87662338,154
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.32277164130364056""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.8372418731410767""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0708243882019404""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4719963684657049""
  }]
}",238,4,13.98479087,263
1,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""0.61714239590690489""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.5757822149086151""
  }, {
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""2.0634703806088637""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.4803316615739455""
  }]
}",229,5,13.20338983,236
4,"{
  ""NEAREST_CENTROIDS_DISTANCE"": [{
    ""CENTROID_ID"": ""4"",
    ""DISTANCE"": ""0.59810198839418371""
  }, {
    ""CENTROID_ID"": ""2"",
    ""DISTANCE"": ""1.3520315061452202""
  }, {
    ""CENTROID_ID"": ""1"",
    ""DISTANCE"": ""1.65692156024577""
  }, {
    ""CENTROID_ID"": ""3"",
    ""DISTANCE"": ""8.56522861714546""
  }]
}",48,7,24.28571429,98
